,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,total_pymnt,total_rec_prncp,total_rec_int,last_pymnt_amnt,repay_fail
14384,5000,60,13.8,115.83,10,MORTGAGE,55000,1,credit_card,6949.239978,5000.0,1949.24,115.26,0
14385,3000,36,9.25,95.75,2,RENT,44000,1,home_improvement,3449.373561,3000.0,449.37,109.39,0
14386,2225,36,6.91,68.62,10,RENT,52000,0,debt_consolidation,2470.009782,2225.0,245.01,70.16,0
14387,9384,60,6.54,188.51,8,MORTGAGE,91985,0,other,11082.96448,9625.0,1457.96,3937.72,0
14388,5900,36,7.51,186.67,8,MORTGAGE,117000,1,home_improvement,6144.69224,6000.0,144.69,5587.94,0
14389,4712,36,14.93,242.42,2,MORTGAGE,26000,0,home_improvement,8345.860856,7000.0,1345.86,20.15,0
14390,1000,36,14.96,34.65,1,RENT,12240,1,educational,44.96,0.0,0.0,0.0,1
14391,5100,36,6.76,172.31,10,MORTGAGE,35375,0,debt_consolidation,6168.816625,5600.0,568.82,1535.6,0
14392,7000,36,11.86,232.04,0,RENT,40800,1,credit_card,8354.178746,7000.0,1354.18,264.36,0
14393,10149,36,16.71,371.96,5,RENT,43000,0,debt_consolidation,2223.66,1399.59,824.07,371.96,1
14394,13463,60,15.57,356.54,0,RENT,45600,1,debt_consolidation,355.95,164.24,191.71,356.54,1
14395,11375,60,11.49,251.21,9,RENT,40000,1,debt_consolidation,11534.53,11425.0,109.53,11535.43,0
14396,16903,36,14.61,689.51,9,MORTGAGE,150000,1,credit_card,24856.97352,19999.99,4822.5,711.15,0
14397,13613,60,15.28,383.0,10,MORTGAGE,36077,0,debt_consolidation,22211.98,16000.0,6211.98,22.11,0
14398,14000,36,5.42,422.24,10,RENT,148000,1,debt_consolidation,14605.20396,14000.0,605.2,10391.15,0
14399,10000,36,15.96,351.38,6,RENT,91000,1,credit_card,12247.50848,10000.0,2247.51,376.0,0
14400,21975,36,17.19,786.45,7,RENT,62000,1,debt_consolidation,28324.46398,22000.0,6324.46,842.66,0
14401,16775,36,14.27,575.54,4,MORTGAGE,140000,1,credit_card,19056.48206,16775.0,2281.48,711.65,0
14402,15000,36,10.99,491.01,5,MORTGAGE,39000,1,other,17671.89244,15000.0,2671.89,1011.94,0
14403,7000,36,9.91,225.58,10,MORTGAGE,66000,1,credit_card,7228.287685,7000.0,228.29,76.64,0
14405,15975,60,18.64,411.89,0,RENT,55000,1,credit_card,23905.77,16000.0,7905.77,6611.42,0
14406,11888,36,14.96,415.76,2,RENT,34000,0,credit_card,14547.50884,12000.0,2547.51,4004.95,0
14407,1975,36,14.18,68.54,2,RENT,36000,0,credit_card,2091.351667,2000.0,91.35,1886.61,0
14408,8000,60,14.91,189.95,5,MORTGAGE,65000,0,car,11396.26777,8000.0,3396.27,189.21,0
14409,29750,60,12.42,673.72,5,MORTGAGE,115000,1,debt_consolidation,34983.38899,30000.0,4983.39,23537.75,0
14410,14500,36,14.54,499.39,0,RENT,42000,1,debt_consolidation,15646.26188,14500.0,1146.26,12652.62,0
14411,5257,36,11.89,198.99,10,MORTGAGE,70000,1,debt_consolidation,594.03,420.63,173.4,198.99,1
14412,25000,60,17.8,632.12,10,MORTGAGE,114000,1,debt_consolidation,37927.09,25000.0,12927.09,632.01,0
14413,5475,60,16.82,136.16,0,OWN,28000,0,debt_consolidation,7353.583904,5500.0,1853.58,3553.28,0
14414,6675,36,9.63,224.66,0,OWN,24000,0,debt_consolidation,7730.494414,7000.0,730.49,4366.38,0
14415,14168,60,10.75,313.47,1,MORTGAGE,47000,0,other,18357.08295,14500.0,3857.08,5510.29,0
14416,28000,36,12.69,939.26,5,RENT,100000,1,credit_card,33813.15999,28000.0,5813.16,953.93,0
14417,10975,36,5.99,333.84,10,MORTGAGE,86000,0,moving,11288.43152,10975.0,313.43,3445.56,0
14418,19975,36,15.28,696.06,5,OWN,90000,1,debt_consolidation,24821.70523,20000.0,4821.71,5333.43,0
14419,31442,60,17.14,872.48,7,MORTGAGE,112000,1,debt_consolidation,50200.10991,34999.99,15200.12,15311.26,0
14420,167,36,8.32,188.91,0,RENT,40000,0,debt_consolidation,6800.560103,5999.99,800.57,189.7,0
14421,1245,36,13.17,251.64,1,RENT,55161,0,credit_card,9084.758048,7449.99,1619.77,258.91,0
14422,13971,36,7.51,435.56,5,RENT,36000,1,credit_card,15132.78276,14000.0,1132.78,8621.06,0
14423,8950,36,5.99,273.76,3,RENT,56000,0,debt_consolidation,9676.10373,9000.0,676.1,4476.83,0
14424,17500,60,11.71,386.72,3,MORTGAGE,35000,1,house,21251.51,15610.39,5641.12,386.72,0
14425,9600,36,14.27,329.37,1,RENT,25000,0,debt_consolidation,10954.13986,9600.0,1354.14,6675.25,0
14426,9946,36,11.58,528.22,1,RENT,300000,1,car,18965.73569,16000.0,2965.74,2600.38,0
14427,12300,36,6.62,377.66,1,OWN,28000,0,debt_consolidation,13383.20905,12300.0,1083.21,5462.48,0
14428,19465,36,13.48,678.52,10,MORTGAGE,100000,0,credit_card,11056.0,7784.07,3223.06,200.71,1
14429,19925,60,11.11,435.95,3,RENT,65000,1,wedding,26156.72,20000.0,6156.72,435.67,0
14430,17313,60,13.72,405.24,1,OWN,145000,1,debt_consolidation,24314.10996,17525.0,6789.11,404.95,0
14431,3950,60,17.19,98.58,2,RENT,18000,1,medical,984.5,448.32,536.18,98.58,1
14432,10000,36,16.45,353.8,10,RENT,70000,1,debt_consolidation,12570.74263,10000.0,2570.74,3035.6,0
14433,2200,36,15.23,76.52,2,RENT,30000,1,debt_consolidation,2492.579222,2200.0,292.58,1656.55,0
14434,34975,60,21.67,960.11,3,MORTGAGE,270000,1,debt_consolidation,18686.37,5584.02,8814.5,27.0,1
14435,1412,36,10.78,81.59,0,MORTGAGE,107000,0,credit_card,2958.620897,2500.0,458.62,189.02,0
14436,15000,36,8.9,476.3,1,RENT,40000,1,debt_consolidation,17174.02585,15000.0,2150.21,493.36,0
14437,8000,36,7.66,249.44,0,RENT,57600,1,car,8372.655918,8000.0,372.66,11.17,0
14438,16750,36,16.4,592.2,6,MORTGAGE,51000,1,debt_consolidation,20192.59812,16750.0,3442.6,2457.99,0
14439,5900,36,12.21,199.89,2,RENT,80607,1,educational,6415.09028,6000.0,415.09,4219.58,0
14440,5000,60,10.36,107.13,4,RENT,45000,1,car,6427.257649,5000.0,1427.26,106.58,0
14441,9600,60,18.39,245.82,8,RENT,43000,0,debt_consolidation,9912.95,4702.9,4529.64,400.0,1
14442,6180,36,14.93,346.32,6,RENT,55008,0,educational,12462.85012,10000.0,2462.85,701.97,0
14443,12000,36,6.03,365.23,8,OWN,48000,0,debt_consolidation,13148.13786,12000.0,1148.14,367.74,0
14445,6500,60,15.57,156.59,10,MORTGAGE,93024,0,medical,7132.8,3883.04,2712.11,320.0,1
14446,6000,36,11.49,197.83,5,OWN,37500,0,debt_consolidation,6638.240096,6000.0,638.24,4270.3,0
14447,10750,60,11.49,241.87,9,MORTGAGE,72000,1,debt_consolidation,12843.84796,11000.0,1843.85,8265.54,0
14448,17475,36,13.61,594.8,5,RENT,47500,1,credit_card,19968.24377,17500.0,2468.24,3396.13,0
14449,1500,36,13.98,51.26,0,MORTGAGE,14400,1,debt_consolidation,1844.631566,1500.0,329.63,398.06,0
14450,19975,36,14.59,689.3,3,MORTGAGE,127000,1,debt_consolidation,24815.95203,20000.0,4815.95,715.07,0
14451,3200,36,14.96,110.87,2,RENT,57500,0,debt_consolidation,3617.811649,3200.0,417.81,5.54,0
14452,24325,36,10.36,810.92,3,RENT,74000,1,debt_consolidation,29193.70877,25000.0,4193.71,827.67,0
14453,4775,36,6.99,148.19,10,MORTGAGE,76176,1,home_improvement,5221.484666,4800.0,421.48,2411.64,0
14454,1251,36,13.55,254.7,10,MORTGAGE,55000,0,home_improvement,9169.034654,7500.0,1669.04,254.86,0
14455,1975,36,7.66,69.38,0,RENT,52500,1,debt_consolidation,2361.488027,2225.0,136.49,1671.01,0
14456,7540,36,7.88,250.25,0,RENT,90000,0,wedding,8936.765468,8000.0,936.77,2442.11,0
14457,10000,60,15.28,239.38,6,RENT,34000,0,debt_consolidation,6305.87,3207.34,2710.13,107.3,1
14458,14975,36,14.96,519.68,10,MORTGAGE,88800,0,credit_card,3196.57,1704.25,892.25,519.68,1
14459,6000,36,5.42,180.96,2,MORTGAGE,70000,1,moving,6364.26743,6000.0,364.27,3479.64,0
14460,14850,36,8.94,476.58,10,MORTGAGE,113004,0,debt_consolidation,16450.0874,15000.0,1450.09,9319.61,0
14461,17400,36,14.35,601.09,10,RENT,44900,1,credit_card,21094.16274,17500.0,3594.16,2716.02,0
14462,12000,60,15.27,287.19,3,MORTGAGE,64400,1,debt_consolidation,16551.97997,12000.0,4551.98,222.47,0
14463,14000,60,14.65,330.5,10,OWN,118354,1,debt_consolidation,16487.16313,14000.0,2487.16,11533.06,0
14464,2525,36,15.01,332.84,6,RENT,90000,0,debt_consolidation,11921.52155,9600.0,2321.52,22.35,0
14465,10750,36,7.51,334.45,4,RENT,28800,0,debt_consolidation,11619.81501,10750.0,869.82,6611.69,0
14466,9778,60,13.23,228.71,10,MORTGAGE,55000,0,small_business,13233.61251,10000.0,3233.61,4322.31,0
14468,5000,36,7.49,155.51,0,MORTGAGE,38400,1,credit_card,5276.604337,5000.0,276.6,3887.86,0
14469,4950,36,7.9,154.89,3,OWN,13200,1,debt_consolidation,5560.849497,4950.0,610.85,917.64,0
14470,11975,36,11.83,397.61,2,RENT,45000,0,credit_card,14141.56166,12000.0,2141.56,345.52,0
14471,1475,36,6.99,46.31,10,RENT,71000,1,house,1667.111587,1500.0,167.11,49.5,0
14472,12000,36,7.91,375.54,0,RENT,42000,1,credit_card,12817.38106,12000.0,817.38,8691.26,0
14473,13875,36,8.94,444.81,10,MORTGAGE,77000,0,home_improvement,14462.45071,14000.0,462.45,4686.11,0
14474,4847,36,12.53,167.34,0,RENT,20004,0,debt_consolidation,6024.053274,5000.0,1024.05,179.16,0
14475,3450,36,8.0,112.81,1,MORTGAGE,35000,0,small_business,3647.51,3600.0,47.51,3535.39,0
14476,34975,60,16.89,867.78,10,MORTGAGE,77000,1,debt_consolidation,51539.89995,35000.0,16539.9,9049.33,0
14477,15000,60,16.49,368.69,9,MORTGAGE,48000,0,debt_consolidation,21719.54,14618.44,7101.1,368.69,0
14478,13425,60,16.45,330.31,10,MORTGAGE,60822,1,debt_consolidation,19765.91005,13450.0,6315.91,1960.33,0
14479,15000,60,17.27,374.97,1,OWN,75000,0,other,16461.8751,15000.0,1461.88,14214.57,0
14480,8811,36,12.84,302.57,9,RENT,74000,0,other,10892.32728,9000.0,1892.33,306.26,0
14481,2500,36,7.88,78.21,2,RENT,54600,0,wedding,2651.999701,2500.0,152.0,480.63,0
14482,15600,60,19.42,408.29,5,OWN,55000,1,debt_consolidation,16411.59,8656.94,7654.06,408.29,1
14483,20000,36,11.71,661.52,10,MORTGAGE,172000,1,small_business,23288.3578,20000.0,3255.28,8710.17,0
14484,6046,36,11.71,264.61,9,RENT,50000,0,other,6453.81,186.14,77.9,264.61,1
14485,9375,60,21.67,257.86,0,OWN,60000,1,other,10232.56314,9400.0,832.56,9202.29,0
14486,1500,36,10.38,48.67,9,MORTGAGE,70392,1,other,1752.312201,1500.0,252.31,50.98,0
14487,15757,60,19.79,422.04,10,MORTGAGE,80000,1,other,8434.9,2557.6,3646.67,343.88,1
14490,9950,36,10.36,324.37,1,MORTGAGE,85000,1,credit_card,11677.54138,10000.0,1677.54,332.16,0
14491,23424,36,13.23,819.77,4,RENT,148716,1,debt_consolidation,28942.70506,24250.0,4692.71,9288.34,0
14492,14079,36,15.68,875.04,2,RENT,108000,1,debt_consolidation,15749.81,11036.41,4700.99,875.04,1
14493,11291,60,13.49,276.06,7,RENT,60500,0,debt_consolidation,15990.48,11444.67,4545.81,276.06,0
14494,11975,36,10.0,387.21,2,MORTGAGE,53851,1,debt_consolidation,13940.10145,12000.0,1940.1,417.86,0
14495,2700,36,7.88,84.46,2,RENT,35000,0,major_purchase,3029.135592,2700.0,329.14,582.35,0
14496,3000,36,9.99,96.79,5,MORTGAGE,31200,0,debt_consolidation,3484.334615,3000.0,484.33,110.27,0
14497,7000,36,13.61,237.92,8,RENT,81000,1,credit_card,8579.042574,7000.0,1579.04,280.95,0
14498,17989,36,13.57,611.44,7,RENT,44000,1,debt_consolidation,21970.8152,18000.0,3970.82,2450.23,0
14499,0,36,11.03,149.03,7,MORTGAGE,53000,0,credit_card,5042.454123,4550.0,492.45,3105.39,0
14500,34975,60,13.99,814.21,0,RENT,87360,1,small_business,42195.68575,35000.0,7195.69,26730.31,0
14502,12000,36,9.91,386.7,0,RENT,40000,1,debt_consolidation,13834.05639,12000.0,1834.06,392.28,0
14503,14964,36,15.65,524.8,0,RENT,80000,0,small_business,18893.90204,15000.0,3893.9,561.16,0
14504,14925,36,14.96,519.68,1,MORTGAGE,171996,1,major_purchase,18708.78672,15000.0,3708.79,542.35,0
14505,15000,36,12.68,503.11,3,MORTGAGE,38400,0,debt_consolidation,16765.17566,15000.0,1765.18,10747.53,0
14506,25400,60,13.49,584.32,0,MORTGAGE,400000,1,small_business,28838.96066,25400.0,3438.96,21841.04,0
14507,14125,60,15.23,337.75,0,RENT,39000,1,credit_card,19363.59582,14125.0,5238.6,6550.16,0
14508,5000,36,11.99,166.05,5,MORTGAGE,38000,1,small_business,5977.699607,5000.0,977.7,167.12,0
14509,0,36,8.0,219.36,0,RENT,22480,0,major_purchase,4924.79,3959.15,797.39,50.02,1
14510,14750,36,12.99,505.34,10,MORTGAGE,77927,1,debt_consolidation,17228.71874,15000.0,2228.72,9153.69,0
14511,10625,36,8.49,335.36,0,RENT,62467,1,car,11454.86546,10625.0,829.87,7438.71,0
14512,24900,36,14.59,861.63,10,RENT,139000,1,credit_card,31019.80284,25000.0,6019.8,891.61,0
14513,29949,36,16.49,1061.99,10,MORTGAGE,72357,1,debt_consolidation,17032.97,10719.02,5207.88,35.09,1
14514,11875,60,16.77,296.75,10,MORTGAGE,93000,1,debt_consolidation,3198.28,1078.01,1282.15,296.75,1
14515,7975,36,6.92,246.73,10,MORTGAGE,54000,1,other,8873.981921,8000.0,873.98,984.13,0
14516,10000,36,13.8,340.81,6,RENT,48000,1,debt_consolidation,12269.24208,10000.0,2269.24,353.45,0
14517,4000,36,5.79,121.31,3,MORTGAGE,51540,0,debt_consolidation,4367.146191,4000.0,367.15,142.33,0
14518,15800,60,14.79,375.33,4,RENT,96772,1,major_purchase,21629.9706,15850.0,5779.97,7004.61,0
14519,6975,36,12.87,235.44,1,OWN,102000,1,other,8476.121587,7000.0,1476.12,242.96,0
14520,16000,36,17.88,577.48,0,RENT,100000,1,debt_consolidation,20789.07323,16000.0,4789.07,597.11,0
14521,6016,36,6.17,195.2,2,RENT,60000,0,wedding,7027.478084,6400.0,627.48,201.37,0
14522,11925,36,17.58,431.31,2,RENT,65000,1,debt_consolidation,15393.78934,12000.0,3393.79,2161.19,0
14523,9000,36,13.72,306.38,10,OWN,46800,1,credit_card,7248.93,5312.3,1726.16,306.38,1
14524,9975,36,7.66,311.8,2,RENT,64583,1,medical,11022.6624,10000.0,1022.66,4497.88,0
14525,5000,36,8.9,158.77,6,MORTGAGE,140000,1,debt_consolidation,5715.558066,5000.0,715.56,163.86,0
14526,9000,36,8.9,285.78,5,RENT,25600,0,debt_consolidation,10288.04,9000.0,1288.04,292.53,0
14527,9450,60,20.48,252.9,3,RENT,95000,1,debt_consolidation,15173.77997,9450.0,5723.78,252.68,0
14528,6900,36,8.88,222.21,3,RENT,35000,1,small_business,8000.248499,7000.0,1000.25,241.14,0
14529,12000,60,13.49,276.06,0,RENT,50000,1,debt_consolidation,14886.96,10395.23,4491.73,276.06,0
14530,7325,36,7.88,231.48,4,MORTGAGE,94800,0,small_business,8057.100029,7400.0,657.1,4358.63,0
14531,10150,60,10.99,226.07,7,OWN,42000,1,debt_consolidation,12517.67354,10400.0,2117.67,6649.82,0
14532,5000,60,19.04,129.82,3,RENT,48000,1,debt_consolidation,7402.908312,5000.0,2402.91,2358.39,0
14533,4950,36,5.42,150.8,6,MORTGAGE,36600,0,other,5405.247399,5000.0,405.25,1345.22,0
14534,1100,36,12.8,167.99,6,RENT,25480,0,debt_consolidation,5914.503029,5000.0,914.5,2054.79,0
14535,15000,36,13.85,511.56,1,MORTGAGE,68553,0,house,17575.25994,15000.0,2575.26,8379.19,0
14536,5500,36,13.85,187.58,8,RENT,69000,0,debt_consolidation,6334.070845,5500.0,834.07,3524.02,0
14537,10016,60,11.49,221.53,1,OWN,85000,1,major_purchase,12751.74141,10075.0,2676.74,4827.22,0
14538,8875,36,7.51,276.89,10,MORTGAGE,88000,1,debt_consolidation,9513.648098,8900.0,613.65,6201.52,0
14539,11950,36,10.38,389.36,10,OWN,49536,0,credit_card,13287.6789,12000.0,1287.68,7842.64,0
14540,8000,36,13.23,270.44,3,MORTGAGE,73000,1,debt_consolidation,9741.982987,8000.0,1741.98,292.17,0
14541,22918,60,21.36,654.16,10,MORTGAGE,105211,1,debt_consolidation,36235.79119,24000.0,12235.79,13347.99,0
14542,10000,60,11.99,222.4,6,MORTGAGE,42000,1,wedding,11029.73795,10000.0,1029.74,8813.56,0
14543,7200,36,7.14,222.77,3,MORTGAGE,115731,0,debt_consolidation,8006.334287,7200.0,806.33,1110.37,0
14544,12950,36,7.88,437.93,3,MORTGAGE,136000,0,credit_card,15765.94255,14000.0,1765.94,452.05,0
14545,8000,36,16.77,284.31,6,RENT,40000,0,debt_consolidation,5676.4,3942.25,1734.15,284.31,1
14546,9575,60,13.35,219.59,0,MORTGAGE,65000,0,debt_consolidation,13089.16002,9575.0,3514.16,2128.16,0
14547,10954,60,5.79,215.44,3,MORTGAGE,80000,1,debt_consolidation,12896.05,11200.0,1696.05,1914.06,0
14548,4975,36,12.87,168.17,0,RENT,39996,0,other,5787.187447,5000.0,787.19,1263.12,0
14549,7500,36,6.03,228.27,1,RENT,210000,1,medical,7835.775602,7500.0,335.78,1108.08,0
14550,1000,36,16.29,35.31,10,MORTGAGE,32000,0,debt_consolidation,1270.716942,1000.0,270.72,36.32,0
14551,800,36,11.22,246.33,4,OWN,31920,0,credit_card,8125.278141,7500.0,625.28,5908.79,0
14552,3500,36,6.03,106.53,10,MORTGAGE,50000,1,debt_consolidation,3780.249174,3500.0,280.25,1544.52,0
14553,9500,60,19.69,250.72,7,RENT,55992,1,debt_consolidation,2265.36,795.43,1198.17,250.72,1
14554,4475,36,16.35,158.99,1,MORTGAGE,75000,0,home_improvement,4868.71275,4500.0,368.71,1742.18,0
14555,2862,36,13.47,101.77,10,RENT,41000,0,debt_consolidation,3663.617383,3000.0,663.62,104.06,0
14556,10925,36,10.75,358.83,2,RENT,48000,0,credit_card,12918.40568,11000.0,1918.41,384.44,0
14557,4793,36,5.79,150.88,0,MORTGAGE,64000,1,debt_consolidation,5431.623882,4975.0,456.62,168.62,0
14558,16800,60,12.68,379.51,10,MORTGAGE,82000,1,debt_consolidation,19785.0966,16800.0,2985.1,12981.08,0
14559,11475,36,8.88,380.93,7,RENT,36000,0,debt_consolidation,13204.47279,12000.0,1204.47,7120.14,0
14560,10000,36,14.72,345.29,3,RENT,33600,1,wedding,12443.71345,10000.0,2426.45,699.77,0
14561,6775,36,9.99,235.52,0,MORTGAGE,65000,0,debt_consolidation,6252.55,5034.07,1070.99,235.52,1
14562,11400,60,12.23,256.04,2,RENT,87500,1,debt_consolidation,15283.56999,11450.0,3833.57,2267.45,0
14563,4800,36,9.99,154.86,8,MORTGAGE,90000,1,home_improvement,5567.329267,4800.0,767.33,630.61,0
14564,6000,36,12.69,201.27,3,RENT,80000,1,major_purchase,6109.234443,6000.0,109.23,805.2,0
14565,19600,60,15.58,502.4,10,MORTGAGE,68000,1,small_business,5517.05,2716.14,2800.91,502.4,1
14567,3975,36,11.12,131.19,10,RENT,69000,1,debt_consolidation,4102.86,3349.4,701.99,131.19,1
14568,13100,60,17.88,331.8,10,RENT,33000,1,small_business,19907.93534,13100.0,6807.94,331.73,0
14569,8772,60,7.88,181.98,10,OWN,60000,1,debt_consolidation,10918.15001,9000.0,1918.15,215.8,0
14570,4892,36,11.78,551.28,0,MORTGAGE,75000,1,debt_consolidation,19610.79671,16649.99,2960.81,22.31,0
14571,19898,36,11.12,655.92,5,OWN,41717,1,other,23448.40304,20000.0,3448.4,5160.05,0
14572,23647,36,12.73,813.99,4,RENT,68375,0,educational,27925.38541,24249.99,3675.39,46.92,0
14573,4053,36,13.87,163.75,3,RENT,48000,0,medical,5894.995948,4800.0,1095.0,168.64,0
14574,10000,36,9.88,322.11,6,RENT,23624,0,credit_card,11210.32352,10000.0,1210.32,5427.72,0
14575,3500,36,7.88,109.49,3,OWN,51000,0,debt_consolidation,3846.549217,3500.0,346.55,1005.09,0
14576,8650,36,8.49,273.02,3,RENT,60682,1,credit_card,9828.689998,8650.0,1178.69,302.58,0
14578,7200,60,9.99,152.95,6,MORTGAGE,36000,0,car,8993.219991,7200.0,1793.22,61.23,0
14579,18475,36,7.9,578.87,0,RENT,85000,1,wedding,3629.22,2237.6,794.79,250.0,1
14580,11975,36,13.35,406.36,10,OWN,90000,1,debt_consolidation,13488.79323,12000.0,1488.79,8625.45,0
14581,12300,60,10.74,265.84,1,MORTGAGE,49800,1,debt_consolidation,15950.37613,12300.0,3650.38,265.81,0
14582,4936,60,7.14,104.31,2,RENT,26400,0,moving,6258.130003,5250.0,1008.13,128.07,0
14583,9700,36,6.54,297.48,7,OWN,30000,0,home_improvement,10711.02611,9700.0,1011.03,313.5,0
14584,7200,36,6.03,219.14,9,MORTGAGE,56000,0,medical,7604.913968,7200.0,404.91,1282.94,0
14585,10000,60,12.69,225.95,2,MORTGAGE,56000,1,debt_consolidation,12739.07,10000.0,2739.07,5526.53,0
14586,17122,60,9.62,421.22,0,RENT,83000,1,small_business,25272.51392,20000.0,5272.51,420.53,0
14587,24731,36,15.31,870.39,0,MORTGAGE,150000,0,small_business,31335.9229,25000.0,6335.92,877.52,0
14588,24375,60,13.35,564.72,10,MORTGAGE,144996,1,home_improvement,25962.06454,24625.0,1337.06,23707.69,0
14589,15000,60,17.49,376.76,0,RENT,57600,1,debt_consolidation,22254.30002,15000.0,7254.3,4566.93,0
14590,1775,36,8.07,345.06,10,RENT,62000,0,car,12246.55873,11000.0,1246.56,9.87,0
14591,16750,60,9.99,361.12,10,MORTGAGE,75000,1,debt_consolidation,20937.16,16281.61,4655.55,361.12,0
14592,5850,36,13.49,198.5,6,MORTGAGE,31200,1,debt_consolidation,7145.697511,5850.0,1295.7,208.05,0
14593,6497,36,11.11,213.15,0,RENT,60000,1,credit_card,7672.992851,6500.0,1172.99,252.28,0
14594,10000,60,10.99,217.38,10,RENT,41926,0,other,11795.39927,10000.0,1795.4,7028.05,0
14595,1000,36,12.69,33.55,10,MORTGAGE,70000,1,other,1151.040047,1000.0,151.04,581.84,0
14596,20775,60,16.4,858.59,0,MORTGAGE,115000,1,credit_card,23818.57,16017.6,7782.27,11800.0,1
14597,2275,36,10.14,97.0,4,RENT,48000,0,moving,3329.38039,3000.0,314.38,24.97,0
14598,1400,36,14.79,48.39,3,MORTGAGE,48000,1,home_improvement,1527.026334,1400.0,127.03,1189.57,0
14599,18950,60,19.03,491.89,3,MORTGAGE,49500,1,credit_card,28124.63996,18950.0,9174.64,8975.66,0
14600,20000,36,13.49,678.61,6,RENT,75000,1,debt_consolidation,23865.33884,20000.0,3865.34,8269.74,0
14601,7500,36,9.99,241.97,8,RENT,30000,1,debt_consolidation,964.48,724.59,239.89,241.97,1
14602,9925,36,10.99,327.34,3,RENT,46212,0,other,11755.5014,10000.0,1755.5,1629.73,0
14603,5000,36,7.4,155.3,0,MORTGAGE,74400,0,other,5590.756288,5000.0,590.76,163.87,0
14604,5850,36,11.12,191.86,1,RENT,46000,0,credit_card,6645.369275,5850.0,795.37,118.04,0
14605,7975,36,6.62,245.63,2,RENT,65000,1,small_business,8642.22418,8000.0,642.22,4220.98,0
14606,24800,36,11.49,824.29,7,MORTGAGE,300000,1,credit_card,29256.13794,25000.0,4256.14,8684.18,0
14607,11500,60,9.91,254.44,9,MORTGAGE,72000,0,debt_consolidation,14248.08,11003.02,3245.06,254.44,0
14608,11200,60,19.29,292.33,2,RENT,45000,1,small_business,14298.27993,11200.0,3098.28,4798.21,0
14609,3000,36,10.99,98.21,5,RENT,85000,1,small_business,3511.176213,3000.0,511.18,774.11,0
14610,29750,36,8.9,952.6,9,MORTGAGE,150000,1,debt_consolidation,33916.86653,30000.0,3916.87,10125.89,0
14611,5000,36,8.94,158.86,10,MORTGAGE,88000,0,debt_consolidation,1901.64,1516.93,384.71,158.86,1
14612,14217,36,15.37,519.21,1,RENT,39996,1,debt_consolidation,18691.4815,14899.99,3791.49,528.53,0
14613,19602,36,11.14,656.07,4,RENT,78000,1,house,1533.03,470.41,185.59,656.07,1
14614,12000,36,8.9,381.04,4,MORTGAGE,76800,0,credit_card,13689.53518,12000.0,1689.54,1883.46,0
14615,7000,36,7.14,216.59,3,MORTGAGE,33600,1,major_purchase,7789.753674,7000.0,789.75,866.04,0
14616,7150,36,6.99,220.74,3,RENT,61200,0,debt_consolidation,7877.806871,7150.0,727.81,2365.75,0
14618,14000,36,7.49,435.43,2,OWN,35000,1,debt_consolidation,15675.18875,14000.0,1675.19,452.03,0
14619,11950,36,14.59,413.58,2,RENT,55000,1,credit_card,14889.63079,12000.0,2889.63,430.82,0
14620,9975,36,10.25,323.85,10,OWN,186000,1,small_business,3347.34,2209.72,690.53,323.85,1
14621,8950,36,10.99,301.16,3,OWN,30200,1,debt_consolidation,10841.44745,9200.0,1641.45,321.36,0
14622,31742,36,7.9,1001.29,8,MORTGAGE,135000,1,debt_consolidation,35981.30595,32000.0,3981.31,4945.91,0
14623,4975,36,7.51,155.56,2,MORTGAGE,80000,1,credit_card,5514.333536,5000.0,514.33,2098.78,0
14625,12300,60,16.45,302.68,3,MORTGAGE,120000,1,credit_card,18067.16003,12325.0,5742.16,2355.7,0
14626,12000,60,12.68,271.08,5,RENT,67380,1,debt_consolidation,16083.73999,12000.0,4083.74,3103.51,0
